Asset ID,Asset Type,Platform,Product Handle,Product Title,Content Angle,Prompt Summary,Generated Asset Path,Review Status,Compliance Check,Notes
IMG-0188,Product Reference Still,YouTube Shorts,石英质玉非洲翠飘花银耳钉,African Green Quartzite Stud Earrings | Natural Green Stone Jewelry,gift for her,"Photorealistic product lifestyle image for Mandala Jewels: African Green Quartzite Stud Earrings | Natural Green Stone Jewelry. Show African Green Quartzite jewelry, natural green ",,Needs Generation,No claims; no religious symbols; product appearance must be reviewed,
IMG-0189,Pinterest Pin Image,Pinterest,石英质玉非洲翠飘花银耳钉,African Green Quartzite Stud Earrings | Natural Green Stone Jewelry,everyday jewelry,"Photorealistic product lifestyle image for Mandala Jewels: African Green Quartzite Stud Earrings | Natural Green Stone Jewelry. Show African Green Quartzite jewelry, natural green ",,Needs Generation,No claims; no religious symbols; product appearance must be reviewed,
IMG-0190,Pinterest Pin Image,Pinterest,石英质玉非洲翠飘花银耳钉,African Green Quartzite Stud Earrings | Natural Green Stone Jewelry,green stone jewelry,"Photorealistic product lifestyle image for Mandala Jewels: African Green Quartzite Stud Earrings | Natural Green Stone Jewelry. Show African Green Quartzite jewelry, natural green ",,Needs Generation,No claims; no religious symbols; product appearance must be reviewed,
IMG-0191,Pinterest Pin Image,Pinterest,石英质玉非洲翠飘花银耳钉,African Green Quartzite Stud Earrings | Natural Green Stone Jewelry,minimalist styling,"Photorealistic product lifestyle image for Mandala Jewels: African Green Quartzite Stud Earrings | Natural Green Stone Jewelry. Show African Green Quartzite jewelry, natural green ",,Needs Generation,No claims; no religious symbols; product appearance must be reviewed,
IMG-0192,Pinterest Pin Image,Pinterest,石英质玉非洲翠飘花银耳钉,African Green Quartzite Stud Earrings | Natural Green Stone Jewelry,gift for her,"Photorealistic product lifestyle image for Mandala Jewels: African Green Quartzite Stud Earrings | Natural Green Stone Jewelry. Show African Green Quartzite jewelry, natural green ",,Needs Generation,No claims; no religious symbols; product appearance must be reviewed,
IMG-0193,Pinterest Pin Image,Pinterest,石英质玉非洲翠飘花银耳钉,African Green Quartzite Stud Earrings | Natural Green Stone Jewelry,natural stone accessory,"Photorealistic product lifestyle image for Mandala Jewels: African Green Quartzite Stud Earrings | Natural Green Stone Jewelry. Show African Green Quartzite jewelry, natural green ",,Needs Generation,No claims; no religious symbols; product appearance must be reviewed,
IMG-0194,Instagram Lifestyle Image,Instagram,石英质玉非洲翠飘花银耳钉,African Green Quartzite Stud Earrings | Natural Green Stone Jewelry,everyday jewelry,"Photorealistic product lifestyle image for Mandala Jewels: African Green Quartzite Stud Earrings | Natural Green Stone Jewelry. Show African Green Quartzite jewelry, natural green ",,Needs Generation,No claims; no religious symbols; product appearance must be reviewed,
IMG-0195,Instagram Lifestyle Image,Instagram,石英质玉非洲翠飘花银耳钉,African Green Quartzite Stud Earrings | Natural Green Stone Jewelry,green stone jewelry,"Photorealistic product lifestyle image for Mandala Jewels: African Green Quartzite Stud Earrings | Natural Green Stone Jewelry. Show African Green Quartzite jewelry, natural green ",,Needs Generation,No claims; no religious symbols; product appearance must be reviewed,
IMG-0196,Product Reference Still,TikTok/Reels,非洲翠平安扣飘花吊坠,African Green Quartzite Peace Buckle Pendant | Natural Green Stone Necklace,green stone jewelry,"Photorealistic product lifestyle image for Mandala Jewels: African Green Quartzite Peace Buckle Pendant | Natural Green Stone Necklace. Show African Green Quartzite jewelry, natura",,Needs Generation,No claims; no religious symbols; product appearance must be reviewed,
IMG-0197,Product Reference Still,TikTok/Reels,非洲翠平安扣飘花吊坠,African Green Quartzite Peace Buckle Pendant | Natural Green Stone Necklace,minimalist styling,"Photorealistic product lifestyle image for Mandala Jewels: African Green Quartzite Peace Buckle Pendant | Natural Green Stone Necklace. Show African Green Quartzite jewelry, natura",,Needs Generation,No claims; no religious symbols; product appearance must be reviewed,
IMG-0198,Product Reference Still,TikTok/Reels,非洲翠平安扣飘花吊坠,African Green Quartzite Peace Buckle Pendant | Natural Green Stone Necklace,gift for her,"Photorealistic product lifestyle image for Mandala Jewels: African Green Quartzite Peace Buckle Pendant | Natural Green Stone Necklace. Show African Green Quartzite jewelry, natura",,Needs Generation,No claims; no religious symbols; product appearance must be reviewed,
IMG-0199,Product Reference Still,YouTube Shorts,非洲翠平安扣飘花吊坠,African Green Quartzite Peace Buckle Pendant | Natural Green Stone Necklace,everyday jewelry,"Photorealistic product lifestyle image for Mandala Jewels: African Green Quartzite Peace Buckle Pendant | Natural Green Stone Necklace. Show African Green Quartzite jewelry, natura",,Needs Generation,No claims; no religious symbols; product appearance must be reviewed,
IMG-0200,Product Reference Still,YouTube Shorts,非洲翠平安扣飘花吊坠,African Green Quartzite Peace Buckle Pendant | Natural Green Stone Necklace,green stone jewelry,"Photorealistic product lifestyle image for Mandala Jewels: African Green Quartzite Peace Buckle Pendant | Natural Green Stone Necklace. Show African Green Quartzite jewelry, natura",,Needs Generation,No claims; no religious symbols; product appearance must be reviewed,
IMG-0201,Product Reference Still,YouTube Shorts,非洲翠平安扣飘花吊坠,African Green Quartzite Peace Buckle Pendant | Natural Green Stone Necklace,minimalist styling,"Photorealistic product lifestyle image for Mandala Jewels: African Green Quartzite Peace Buckle Pendant | Natural Green Stone Necklace. Show African Green Quartzite jewelry, natura",,Needs Generation,No claims; no religious symbols; product appearance must be reviewed,
IMG-0202,Pinterest Pin Image,Pinterest,非洲翠平安扣飘花吊坠,African Green Quartzite Peace Buckle Pendant | Natural Green Stone Necklace,natural stone accessory,"Photorealistic product lifestyle image for Mandala Jewels: African Green Quartzite Peace Buckle Pendant | Natural Green Stone Necklace. Show African Green Quartzite jewelry, natura",,Needs Generation,No claims; no religious symbols; product appearance must be reviewed,
IMG-0203,Pinterest Pin Image,Pinterest,非洲翠平安扣飘花吊坠,African Green Quartzite Peace Buckle Pendant | Natural Green Stone Necklace,everyday jewelry,"Photorealistic product lifestyle image for Mandala Jewels: African Green Quartzite Peace Buckle Pendant | Natural Green Stone Necklace. Show African Green Quartzite jewelry, natura",,Needs Generation,No claims; no religious symbols; product appearance must be reviewed,
IMG-0204,Pinterest Pin Image,Pinterest,非洲翠平安扣飘花吊坠,African Green Quartzite Peace Buckle Pendant | Natural Green Stone Necklace,green stone jewelry,"Photorealistic product lifestyle image for Mandala Jewels: African Green Quartzite Peace Buckle Pendant | Natural Green Stone Necklace. Show African Green Quartzite jewelry, natura",,Needs Generation,No claims; no religious symbols; product appearance must be reviewed,
IMG-0205,Pinterest Pin Image,Pinterest,非洲翠平安扣飘花吊坠,African Green Quartzite Peace Buckle Pendant | Natural Green Stone Necklace,minimalist styling,"Photorealistic product lifestyle image for Mandala Jewels: African Green Quartzite Peace Buckle Pendant | Natural Green Stone Necklace. Show African Green Quartzite jewelry, natura",,Needs Generation,No claims; no religious symbols; product appearance must be reviewed,
IMG-0206,Pinterest Pin Image,Pinterest,非洲翠平安扣飘花吊坠,African Green Quartzite Peace Buckle Pendant | Natural Green Stone Necklace,gift for her,"Photorealistic product lifestyle image for Mandala Jewels: African Green Quartzite Peace Buckle Pendant | Natural Green Stone Necklace. Show African Green Quartzite jewelry, natura",,Needs Generation,No claims; no religious symbols; product appearance must be reviewed,
IMG-0207,Instagram Lifestyle Image,Instagram,非洲翠平安扣飘花吊坠,African Green Quartzite Peace Buckle Pendant | Natural Green Stone Necklace,natural stone accessory,"Photorealistic product lifestyle image for Mandala Jewels: African Green Quartzite Peace Buckle Pendant | Natural Green Stone Necklace. Show African Green Quartzite jewelry, natura",,Needs Generation,No claims; no religious symbols; product appearance must be reviewed,
IMG-0208,Instagram Lifestyle Image,Instagram,非洲翠平安扣飘花吊坠,African Green Quartzite Peace Buckle Pendant | Natural Green Stone Necklace,everyday jewelry,"Photorealistic product lifestyle image for Mandala Jewels: African Green Quartzite Peace Buckle Pendant | Natural Green Stone Necklace. Show African Green Quartzite jewelry, natura",,Needs Generation,No claims; no religious symbols; product appearance must be reviewed,
IMG-0209,Product Reference Still,TikTok/Reels,石英质玉非洲翠飘花珠子合金项链款1,African Green Quartzite Pendant | Natural Green Stone Necklace,everyday jewelry,"Photorealistic product lifestyle image for Mandala Jewels: African Green Quartzite Pendant | Natural Green Stone Necklace. Show African Green Quartzite jewelry, natural green stone",,Needs Generation,No claims; no religious symbols; product appearance must be reviewed,
IMG-0210,Product Reference Still,TikTok/Reels,石英质玉非洲翠飘花珠子合金项链款1,African Green Quartzite Pendant | Natural Green Stone Necklace,green stone jewelry,"Photorealistic product lifestyle image for Mandala Jewels: African Green Quartzite Pendant | Natural Green Stone Necklace. Show African Green Quartzite jewelry, natural green stone",,Needs Generation,No claims; no religious symbols; product appearance must be reviewed,
IMG-0211,Product Reference Still,TikTok/Reels,石英质玉非洲翠飘花珠子合金项链款1,African Green Quartzite Pendant | Natural Green Stone Necklace,minimalist styling,"Photorealistic product lifestyle image for Mandala Jewels: African Green Quartzite Pendant | Natural Green Stone Necklace. Show African Green Quartzite jewelry, natural green stone",,Needs Generation,No claims; no religious symbols; product appearance must be reviewed,
IMG-0212,Product Reference Still,YouTube Shorts,石英质玉非洲翠飘花珠子合金项链款1,African Green Quartzite Pendant | Natural Green Stone Necklace,natural stone accessory,"Photorealistic product lifestyle image for Mandala Jewels: African Green Quartzite Pendant | Natural Green Stone Necklace. Show African Green Quartzite jewelry, natural green stone",,Needs Generation,No claims; no religious symbols; product appearance must be reviewed,
IMG-0213,Product Reference Still,YouTube Shorts,石英质玉非洲翠飘花珠子合金项链款1,African Green Quartzite Pendant | Natural Green Stone Necklace,everyday jewelry,"Photorealistic product lifestyle image for Mandala Jewels: African Green Quartzite Pendant | Natural Green Stone Necklace. Show African Green Quartzite jewelry, natural green stone",,Needs Generation,No claims; no religious symbols; product appearance must be reviewed,
IMG-0214,Product Reference Still,YouTube Shorts,石英质玉非洲翠飘花珠子合金项链款1,African Green Quartzite Pendant | Natural Green Stone Necklace,green stone jewelry,"Photorealistic product lifestyle image for Mandala Jewels: African Green Quartzite Pendant | Natural Green Stone Necklace. Show African Green Quartzite jewelry, natural green stone",,Needs Generation,No claims; no religious symbols; product appearance must be reviewed,
IMG-0215,Pinterest Pin Image,Pinterest,石英质玉非洲翠飘花珠子合金项链款1,African Green Quartzite Pendant | Natural Green Stone Necklace,gift for her,"Photorealistic product lifestyle image for Mandala Jewels: African Green Quartzite Pendant | Natural Green Stone Necklace. Show African Green Quartzite jewelry, natural green stone",,Needs Generation,No claims; no religious symbols; product appearance must be reviewed,
